,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
221,133255,HB299,HB299,Crime Lab; Life Sciences Building,"An Act providing for, relating to, and approving the issuance of certificates of participation for the construction, acquisition, and equipping of the Alaska Scientific Crime Detection Laboratory in Anchorage; providing notice of and authorizing the commissioner of the Department of Administration to enter into a lease-purchase agreement with the Department of Public Safety for the Alaska Scientific Crime Detection Laboratory; providing for, relating to, and approving the issuance of certificates of participation for the design, construction, acquisition, and equipping of the University of Alaska Fairbanks Life Sciences Building in Fairbanks; providing notice of and authorizing the commissioner of the Department of Administration to enter into a lease-purchase agreement with the University of Alaska for the University of Alaska Fairbanks Life Sciences Building; authorizing the University of Alaska to issue revenue bonds for the construction, acquisition, and equipping of the University of Alaska Fairbanks Life Sciences Building in Fairbanks; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB299.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0299A.PDF
222,132959,HB3,HB3,Requirements For Driver's License/i.d.,An Act relating to issuance of identification cards and to issuance of driver's licenses; relating to regulations concerning identification cards and driver's licenses; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB3.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0003C.PDF
223,132986,HB30,HB30,Repeal Defined Contrib Retirement Plans,An Act repealing the defined contribution retirement plans for teachers and for public employees; providing a defined benefit retirement plan for teachers and public employees; making conforming amendments; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB30.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0030A.PDF
224,133256,HB300,HB300,Approp: Operating Budget/loans/funds,"An Act making appropriations for the operating and loan program expenses of state government, for certain programs, and to capitalize funds; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB300.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0300Z.PDF
225,133257,HB301,HB301,"Budget: Capital, Supp. & Other Approps","An Act making and amending appropriations, including capital appropriations, supplemental appropriations, and other appropriations; making appropriations to capitalize funds; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB301.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0301A.PDF
226,133258,HB302,HB302,Approp: Mental Health Budget,An Act making appropriations for the operating and capital expenses of the state's integrated comprehensive mental health program; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB302.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0302Z.PDF
227,133259,HB303,HB303,Small Business Energy Efficiency Grants,An Act establishing the Alaska energy efficient small business grant fund and program.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB303.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0303A.PDF
228,133260,HB304,HB304,Ban Smoking In Public Places,An Act relating to smoking.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB304.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0304A.PDF
229,133261,HB305,HB305,Omnibus Energy Bill,An Act relating to energy; relating to the board of directors of the Alaska Energy Authority; amending the size and composition of the board of directors of the Alaska Energy Authority by removing the members of the Alaska Industrial Development and Export Authority as directors of the Alaska Energy Authority and providing for designation or appointment of other members; amending the quorum requirement for the board of directors of the Alaska Energy Authority; and relating to nuclear waste material.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB305.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0305A.PDF
230,133262,HB306,HB306,State Energy Policy,An Act declaring a state energy policy.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB306.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0306Z.PDF
231,133263,HB307,HB307,Sexual Assault Protective Orders,Relating to sexual assault protective orders.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB307.json,4,2010-03-31,https://www.legis.state.ak.us/PDF/26/Bills/HB0307Z.PDF
232,133264,HB308,HB308,Oil And Gas Production Tax,An Act relating to the tax rate applicable to the production of oil and gas; relating to credits against the oil and gas production tax; and relating to the period in which oil and gas production taxes may be assessed.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB308.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0308A.PDF
233,133265,HB309,HB309,Dental Care Insurance,"An Act prohibiting health care insurers that provide dental care coverage from setting a minimum age for receiving dental care coverage, allowing those insurers to set a maximum age for receiving dental care coverage as a dependent, and prohibiting those insurers from setting fees that a dentist may charge for dental services not covered under the insurer's policy.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB309.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0309B.PDF
234,132987,HB31,HB31,Net Energy Metering,An Act relating to net energy metering for retail electricity suppliers and customers; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB31.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0031A.PDF
235,133266,HB310,HB310,School Construction Debt Reimbursement,An Act extending the deadline for authorizing school construction debt reimbursed by the state.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB310.json,1,2010-01-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0310A.PDF
236,133267,HB311,HB311,State Council On The Arts; Regulations,An Act providing the Alaska State Council on the Arts the authority to adopt regulations relating to its statutory powers and duties; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB311.json,1,2010-01-21,https://www.legis.state.ak.us/PDF/26/Bills/HB0311A.PDF
237,133268,HB312,HB312,Advisory Vote On In-state Gas Pipeline,An Act authorizing an advisory vote on use of Alaska permanent fund earnings for an in-state natural gas pipeline; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB312.json,1,2010-01-25,https://www.legis.state.ak.us/PDF/26/Bills/HB0312B.PDF
238,133269,HB313,HB313,Maintenance Of Railroad Crossings,An Act relating to the maintenance and repair of railroad crossings and rights-of-way within railroad crossings.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB313.json,1,2010-01-25,https://www.legis.state.ak.us/PDF/26/Bills/HB0313A.PDF
239,133270,HB314,HB314,Workers' Compensation,"An Act relating to fees and charges for medical treatment or services, civil damages, and penalties as they relate to workers' compensation; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB314.json,2,2010-03-31,https://www.legis.state.ak.us/PDF/26/Bills/HB0314C.PDF
240,133271,HB315,HB315,Public Accounting,An Act relating to public accounting; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB315.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0315Z.PDF
241,133272,HB316,HB316,Post-conviction Dna Testing; Evidence,"An Act relating to post-conviction DNA testing, to the preservation of certain evidence, and to the DNA identification registration system; relating to post-conviction relief procedures; relating to representation by the public defender; amending Rule 35.1, Alaska Rules of Criminal Procedure; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB316.json,1,2010-01-27,https://www.legis.state.ak.us/PDF/26/Bills/HB0316B.PDF
242,133273,HB317,HB317,Educ. Funding: Basic/spec Needs/transport,"An Act increasing the special needs funding and base student allocation for public schools, and extending the adjustment for student transportation funding; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB317.json,1,2010-01-27,https://www.legis.state.ak.us/PDF/26/Bills/HB0317C.PDF
243,133274,HB318,HB318,Unregulated Potable Water Systems,An Act relating to public use of unregulated water systems.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB318.json,1,2010-01-29,https://www.legis.state.ak.us/PDF/26/Bills/HB0318A.PDF
244,133275,HB319,HB319,Concealed Handguns/ Fed Firemarms Forms,An Act relating to firearms; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB319.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0319Z.PDF
245,132988,HB32,HB32,Notific. Of State Position Status Changes,"An Act requiring publication of notice by state agencies when they create, eliminate, or transfer positions in the classified, partially exempt, or exempt service.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB32.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0032A.PDF
246,133276,HB320,HB320,No Royalty On Geothermal Resource,An Act removing the royalty obligation for geothermal resources.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB320.json,1,2010-01-29,https://www.legis.state.ak.us/PDF/26/Bills/HB0320A.PDF
247,133277,HB321,HB321,Oil And Gas Production Tax Rate,An Act relating to the tax rate on oil and gas production; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB321.json,1,2010-01-29,https://www.legis.state.ak.us/PDF/26/Bills/HB0321A.PDF
248,133278,HB322,HB322,Winter Tire Requirements,An Act relating to winter tires; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB322.json,1,2010-01-29,https://www.legis.state.ak.us/PDF/26/Bills/HB0322A.PDF
249,133279,HB323,HB323,Increasing Number Of Superior Ct Judges,An Act increasing the number of superior court judges designated for the third judicial district; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB323.json,1,2010-02-03,https://www.legis.state.ak.us/PDF/26/Bills/HB0323A.PDF
250,133280,HB324,HB324,Failure To Appear; Release Procedures,"An Act relating to the crime of failure to appear; relating to arrest for violating certain conditions of release; relating to release before trial, before sentence, and pending appeal; relating to material witnesses; relating to temporary release; relating to release on a petition to revoke probation; relating to the first appearance before a judicial officer after arrest; relating to sentencing restrictions concerning alcoholic beverages; relating to service of process for domestic violence protective orders; making conforming amendments; amending Rules 5 and 41, Alaska Rules of Criminal Procedure, and Rules 206 and 603, Alaska Rules of Appellate Procedure; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB324.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0324Z.PDF
251,133281,HB325,HB325,Approp: Deferred Maintenance/replacement,"An Act making capital appropriations for deferred maintenance projects, equipment replacement, and emergency repairs; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB325.json,1,2010-02-03,https://www.legis.state.ak.us/PDF/26/Bills/HB0325A.PDF
252,133282,HB326,HB326,Supplemental/other Appropriations,An Act making supplemental appropriations and other appropriations; amending appropriations; repealing appropriations; making appropriations to capitalize funds; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB326.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0326Z.PDF
253,133283,HB327,HB327,Controlled Substances/dextromethorphan,An Act relating to the scheduling and rescheduling of certain substances as controlled substances and to the sale of products containing dextromethorphan.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB327.json,1,2010-02-05,https://www.legis.state.ak.us/PDF/26/Bills/HB0327B.PDF
254,133284,HB328,HB328,Traumatic Brain Injury:program/medicaid,An Act establishing a traumatic or acquired brain injury program and registry within the Department of Health and Social Services; and relating to medical assistance coverage for traumatic or acquired brain injury services.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB328.json,1,2010-02-05,https://www.legis.state.ak.us/PDF/26/Bills/HB0328B.PDF
255,133285,HB329,HB329,Dedicated Transport Fund/pub Transport,"An Act relating to the transportation infrastructure fund, to local public transportation, to motor fuel taxes, and to the motor vehicle registration fee; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB329.json,1,2010-02-05,https://www.legis.state.ak.us/PDF/26/Bills/HB0329B.PDF
256,132989,HB33,HB33,Raise Compulsory School Attendance Age,An Act relating to compulsory school attendance; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB33.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0033A.PDF
257,133286,HB330,HB330,Transportation Fund/public Transportation,An Act establishing the Alaska transportation fund and the Alaska community transportation account; relating to local public transportation; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB330.json,1,2010-02-05,https://www.legis.state.ak.us/PDF/26/Bills/HB0330A.PDF
258,133287,HB331,HB331,Youth Courts And Criminal Fines,An Act relating to funding for youth courts; and relating to accounting for criminal fines.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB331.json,1,2010-02-08,https://www.legis.state.ak.us/PDF/26/Bills/HB0331B.PDF
259,133288,HB332,HB332,Geothermal Resource Tax Credits,An Act providing income tax credits for geothermal resource exploration and development.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB332.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0332A.PDF
260,133289,HB333,HB333,Naturally Occurring Asbestos In Gravel,"An Act directing the Department of Transportation and Public Facilities to develop and implement standards and operating procedures allowing for the use in the construction and maintenance of transportation projects and public facilities and in the construction of projects by public and private entities of gravel or aggregate materials that contain naturally occurring asbestos, and authorizing use on an interim basis of those materials for certain transportation projects and public facilities; and relating to certain claims arising out of or in connection with the use of gravel or aggregate materials.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB333.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0333B.PDF
261,133290,HB334,HB334,Military Deployment And Child Custody,"An Act establishing child custody, modification, and visitation standards for a military parent; amending Rules 77 and 99, Alaska Rules of Civil Procedure; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB334.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0334Z.PDF
262,133291,HB335,HB335,Physician Shortages: Grants,An Act establishing a program and account for grants to support access to Medicare and primary health care services in shortage areas.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB335.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0335A.PDF
263,133292,HB336,HB336,Electric & Telephone Cooperatives' Voting,An Act relating to electronic voting procedures for electric and telephone cooperatives; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB336.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0336Z.PDF
264,133293,HB337,HB337,Oil And Gas Prod. Tax: Credits/interest,"An Act relating to interest on certain underpayments or overpayments for the oil and gas production tax, to certificates for certain oil and gas production tax credits for qualified capital expenditures, and to alternative tax credits for expenditures for certain oil and gas development and exploration activities for the oil and gas production tax; relating to the use of the oil and gas tax credit fund to purchase certain tax credit certificates; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB337.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0337B.PDF
265,133294,HB338,HB338,Econ. Stimulus Bonds: Reallocation/waiver,An Act relating to the waiver of volume cap of recovery zone economic development bonds authorized by 26 U.S.C. 1400U-2 and reallocation by the Alaska Municipal Bond Bank Authority of the waived volume cap; relating to the waiver of volume cap of recovery zone facility bonds authorized by 26 U.S.C. 1400U-3 and reallocation by the Alaska Industrial Development and Export Authority of the waived volume cap; increasing the total amount of bonds and notes that the Alaska Municipal Bond Bank Authority may have outstanding; relating to revenue bonds issued by the Alaska Municipal Bond Bank Authority; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB338.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0338A.PDF
266,133295,HB339,HB339,Ak Housing Fin Corp Dividend,An Act relating to the dividend paid to the state by the Alaska Housing Finance Corporation; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB339.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0339A.PDF
267,132990,HB34,HB34,Partial-birth Abortion,An Act relating to partial-birth abortions.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB34.json,1,2009-01-20,https://www.legis.state.ak.us/PDF/26/Bills/HB0034A.PDF
268,133296,HB340,HB340,Municipal Sales Or Use Tax On Motor Fuel,An Act relating to municipal sales or use taxes on motor fuels; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB340.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0340A.PDF
269,133297,HB341,HB341,Aquatic Farming,An Act relating to aquatic farming and to payment made to the Department of Fish and Game for the removal of wild stock of a shellfish species that exceeds an insignificant amount; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB341.json,1,2010-02-10,https://www.legis.state.ak.us/PDF/26/Bills/HB0341A.PDF
270,133298,HB342,HB342,Extend Board Of Real Estate Appraisers,An Act extending the termination date of the Board of Certified Real Estate Appraisers; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB342.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0342Z.PDF
271,133299,HB343,HB343,Extending Stayed Mineral/oil/gas Permits,"An Act relating to the period in which a permit authorizing activities related to the exploration, development, or production of mineral resources, oil, or gas is valid when activities authorized by the permit have been stayed by a court or administrative order.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB343.json,1,2010-02-12,https://www.legis.state.ak.us/PDF/26/Bills/HB0343A.PDF
272,133300,HB344,HB344,Salmon Product Develop. Tax Credit,"An Act relating to the salmon product development tax credit; and providing for an effective date by amending an effective date in sec. 7, ch. 57, SLA 2003, as amended by sec. 4, ch. 3, SLA 2006, and by sec. 4, ch. 8, SLA 2008.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB344.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0344Z.PDF
273,133301,HB345,HB345,Sam Schuyler Memorial Bridge,An Act designating the bridge to be built on the Dalton Highway at approximately mile post 308 as the Sam Schuyler Memorial Bridge.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB345.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0345Z.PDF
274,133302,HB346,HB346,Workers' Compensation Advisory Board,An Act establishing the Workers' Compensation Advisory Board; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB346.json,1,2010-02-15,https://www.legis.state.ak.us/PDF/26/Bills/HB0346B.PDF
275,133303,HB347,HB347,Leave For Military Spouses,"An Act allowing certain teachers, public employees, and private sector employees to take leave without pay when their spouses are on leave from deployment in a combat zone.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB347.json,1,2010-02-15,https://www.legis.state.ak.us/PDF/26/Bills/HB0347A.PDF
276,133304,HB348,HB348,Personnel Board Membership,An Act relating to the membership of the state personnel board.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB348.json,2,2010-04-07,https://www.legis.state.ak.us/PDF/26/Bills/HB0348C.PDF
277,133305,HB349,HB349,Suicide Prevention Council Meetings,An Act relating to the Statewide Suicide Prevention Council.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB349.json,4,2010-04-14,https://www.legis.state.ak.us/PDF/26/Bills/HB0349Z.PDF
278,132991,HB35,HB35,Notice & Consent For Minor's Abortion,An Act relating to notice and consent for a minor's abortion; relating to penalties for performing an abortion; relating to a judicial bypass procedure for an abortion; relating to coercion of a minor to have an abortion; and relating to reporting of abortions performed on minors.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB35.json,2,2009-04-02,https://www.legis.state.ak.us/PDF/26/Bills/HB0035C.PDF
279,133306,HB350,HB350,Public School Funding: Local Contribution,An Act relating to the local contribution to public school funding; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB350.json,1,2010-02-17,https://www.legis.state.ak.us/PDF/26/Bills/HB0350A.PDF
280,133307,HB351,HB351,Tax Exemption For New Oil/gas Production,An Act relating to nontransferable credits that may be applied against a liability for an oil and gas production tax.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB351.json,1,2010-02-17,https://www.legis.state.ak.us/PDF/26/Bills/HB0351A.PDF
281,133308,HB352,HB352,"Ferry Service, Incl. Yukon/kuskokwim",An Act directing preparation of a feasibility study report relating to expanding the Alaska marine highway system to Yukon and Kuskokwim River locations and amending legislative findings regarding marine highway transportation to recognize benefits to Yukon and Kuskokwim River communities that would come from an expansion of the system to serve them.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB352.json,1,2010-02-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0352A.PDF
282,133309,HB353,HB353,Executive Branch Ethics: Family Travel,An Act amending the Alaska Executive Branch Ethics Act to permit limited state-sponsored travel by the spouse or children of the governor or the lieutenant governor.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB353.json,1,2010-02-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0353A.PDF
283,133310,HB354,HB354,Ak Capstone Avionics Revolving Loan Fund,An Act relating to eligibility for loans from the Alaska capstone avionics revolving loan fund.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB354.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0354Z.PDF
284,133311,HB355,HB355,Criminal Fines For Organizations,An Act relating to criminal fines for organizations.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB355.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0355Z.PDF
285,133312,HB356,HB356,Transport. Infrastructure Fund Approp.,An Act making a special appropriation to the transportation infrastructure fund; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB356.json,1,2010-02-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0356A.PDF
286,133313,HB357,HB357,Ak Railroad Corp. Land Sales,An Act relating to the sale of land owned by the Alaska Railroad that is not necessary for railroad purposes.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB357.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0357Z.PDF
287,133314,HB358,HB358,Campaign Expenditures,"An Act relating to state election campaigns, the duties of the Alaska Public Offices Commission, the reporting and disclosure of expenditures and independent expenditures, the filing of reports, and the identification of certain communications in state election campaigns; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB358.json,1,2010-02-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0358A.PDF
288,133315,HB359,HB359,"Corporations Not ""persons"" In Elections","An Act providing that for-profit corporations and limited liability companies organized in this state are not persons for purposes of influencing the outcomes of public office elections, initiatives, referendums, or recalls.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB359.json,1,2010-02-19,https://www.legis.state.ak.us/PDF/26/Bills/HB0359A.PDF
289,132992,HB36,HB36,Initiatives: Contributions/ Procedures,"An Act relating to ballot initiative proposal applications, to ballot initiatives and to those who file or organize for the purpose of filing a ballot initiative proposal, and to election pamphlet information relating to certain propositions.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB36.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0036Z.PDF
290,133316,HB360,HB360,Youth Academy: Student Records,"An Act relating to the provision of information regarding a student by a school district to the Department of Military and Veterans' Affairs, Alaska Challenge Youth Academy.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB360.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0360Z.PDF
291,133317,HB361,HB361,Cpr Training For 911 Dispatchers,An Act requiring 911 dispatchers to be trained in cardiopulmonary resuscitation; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB361.json,1,2010-02-23,https://www.legis.state.ak.us/PDF/26/Bills/HB0361A.PDF
292,133318,HB362,HB362,In-state Use Of State Royalty Oil,An Act relating to the sale of state royalty oil and gas; and relating to recommendations by the Alaska Royalty Oil and Gas Development Advisory Board.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB362.json,1,2010-02-23,https://www.legis.state.ak.us/PDF/26/Bills/HB0362A.PDF
293,133319,HB363,HB363,Aidea Membership,An Act relating to the membership of the Alaska Industrial Development and Export Authority.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB363.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0363Z.PDF
294,133320,HB364,HB364,Passenger Vehicle Rental Tax,An Act relating to excluding motorcycles and motor-driven cycles from the passenger vehicle rental tax.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB364.json,1,2010-02-23,https://www.legis.state.ak.us/PDF/26/Bills/HB0364A.PDF
295,133321,HB365,HB365,"Fish Processor Fees, Licenses, Records","An Act relating to sharing records regarding fish purchased by fish processors with certain federal agencies, to requirements to obtain and maintain a fisheries business license, and to payment of industry fees required of fish processors; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB365.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0365Z.PDF
296,133322,HB366,HB366,Motor Carrier Indemnification Agreements,An Act relating to indemnification agreements that relate to motor carrier transportation contracts.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB366.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0366Z.PDF
297,133323,HB367,HB367,Tax Credits For Educational Contributions,An Act relating to tax credits for cash contributions by taxpayers that are accepted for certain educational purposes and facilities; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB367.json,1,2010-02-23,https://www.legis.state.ak.us/PDF/26/Bills/HB0367B.PDF
298,133324,HB368,HB368,Secondary Student Civics Exam,An Act requiring successful completion of a civics examination consisting of questions from the civics portion of the United States naturalization examination; and providing for an effective date.,AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB368.json,1,2010-02-23,https://www.legis.state.ak.us/PDF/26/Bills/HB0368A.PDF
299,133325,HB369,HB369,In-state Pipeline/coordinator/team,"An Act relating to an in-state natural gas pipeline, the office of in-state gasline project coordinator, and the Joint In-State Gasline Development Team; requiring the development of an in-state natural gas pipeline plan, to be delivered to the legislature by July 1, 2011, that provides for a natural gas pipeline that is operational by December 31, 2015; directing the Joint In-State Gasline Development Team to assume responsibilities under sec. 19, ch. 14, SLA 2009; requiring expedited review and action by state agencies or entities relating to the in-state natural gas pipeline project; clarifying the purpose of the Alaska Natural Gas Development Authority; relating to definitions of certain terms that relate to a project that may be developed by the Alaska Natural Gas Development Authority; relating to an exemption from application of AS 38.35 for certain natural gas carriers; and providing for an effective date.",AK,26th Legislature,bill_data\AK\2009-2010_26th_Legislature\bill\HB369.json,4,2010-07-09,https://www.legis.state.ak.us/PDF/26/Bills/HB0369Z.PDF
