,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
108957,356956,HB1068,HB1068,Nonprofit Cemetery Corporation Board Directors,Nonprofit Cemetery Corporation Board Directors,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1068.json,4,2012-05-29,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/D577334C26DF2A6487257981007F4489/$FILE/1068_enr.pdf
108958,356957,HB1069,HB1069,Sales & Use Tax Holiday For Back-to-school Items,Sales & Use Tax Holiday For Back-to-school Items,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1069.json,2,2012-04-25,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/38486FBD1F2D4E5387257981007F4545/$FILE/1069sfin_01.pdf
108959,356958,HB1070,HB1070,Harmonize Gov Ethics Statutes & Constitution,Harmonize Gov Ethics Statutes & Constitution,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1070.json,4,2012-05-09,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/6E41B2FFAB13D2F087257981007DBCA7/$FILE/1070_enr.pdf
108960,356959,HB1071,HB1071,Portable Electronics Insurance,Portable Electronics Insurance,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1071.json,4,2012-03-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/0254379EAE75E0CA87257981007E0C23/$FILE/1071_enr.pdf
108961,356960,HB1072,HB1072,Higher Ed Prior Learning Assessments,Higher Ed Prior Learning Assessments,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1072.json,4,2012-03-24,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/845EEEEA117B030387257981007E03A0/$FILE/1072_enr.pdf
108962,356961,HB1073,HB1073,Number Of Judges In Judicial Districts,Number Of Judges In Judicial Districts,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1073.json,4,2012-03-09,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/A38014FA5C168CAC87257981007E0B59/$FILE/1073_enr.pdf
108963,356962,HB1074,HB1074,Judicial Oversight Of Guardians & Conservators,Judicial Oversight Of Guardians & Conservators,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1074.json,4,2012-03-22,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/29957A88B28E16AC87257981007E024F/$FILE/1074_enr.pdf
108964,356963,HB1075,HB1075,Six Percent General Fund Appropriations Limit,Six Percent General Fund Appropriations Limit,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1075.json,2,2012-04-25,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/0074D5D7545C319287257981007F3DC9/$FILE/1075_ren.pdf
108965,356964,HB1076,HB1076,Additional Voluntary Info On Initiative Petitions,Additional Voluntary Info On Initiative Petitions,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1076.json,1,2012-01-11,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FA424745066ED9E587257981007DC2F8/$FILE/1076_01.pdf
108966,356965,HB1077,HB1077,FPPA Inv Confidentiality Revisions,FPPA Inv Confidentiality Revisions,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1077.json,4,2012-03-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/4F5AFF4DC6A6821987257981007DCD69/$FILE/1077_enr.pdf
108967,356966,HB1078,HB1078,Exempt Drinking Water Cert Designation,Exempt Drinking Water Cert Designation,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1078.json,4,2012-03-22,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/7C6DDEC933D2A54287257981007DD969/$FILE/1078_enr.pdf
108968,356967,HB1079,HB1079,CDPS Peace Officer Designations,CDPS Peace Officer Designations,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1079.json,4,2012-03-16,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/1A268C9CE9754F0C87257981007F3711/$FILE/1079_enr.pdf
108969,356968,HB1080,HB1080,Adams State College Name Change,Adams State College Name Change,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1080.json,4,2012-05-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/721F8B65680B486287257981007DDA5E/$FILE/1080_enr.pdf
108970,356969,HB1081,HB1081,Operations Auraria Higher Education Center,Operations Auraria Higher Education Center,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1081.json,4,2012-05-24,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/22B47A4FED22D48287257981007F120C/$FILE/1081_enr.pdf
108971,368790,HB1082,HB1082,Prevailing Compensation On Public Works Projects,Prevailing Compensation On Public Works Projects,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1082.json,1,2012-01-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/E83AFD112EB7316887257981007CC473/$FILE/1082_01.pdf
108972,368744,HB1083,HB1083,Continue Environmental Agriculture Program Fees,Continue Environmental Agriculture Program Fees,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1083.json,4,2012-04-16,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/2AC16D7781BEB8D587257981007F1B82/$FILE/1083_enr.pdf
108973,368699,HB1084,HB1084,Penalty For Leaving The Scene Of Traffic Accident,Penalty For Leaving The Scene Of Traffic Accident,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1084.json,4,2012-06-06,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/59C2A3DA6E2FAD9087257981007DC81B/$FILE/1084_enr.pdf
108974,368649,HB1085,HB1085,Hearsay Exception For Developmentally Disabled,Hearsay Exception For Developmentally Disabled,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1085.json,4,2012-04-03,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/6BEE869F0F4F77A287257981007E0B74/$FILE/1085_enr.pdf
108975,368603,HB1086,HB1086,Rule Review Bill,Rule Review Bill,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1086.json,4,2012-05-15,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/375634A0398D543E87257981007F1322/$FILE/1086_enr.pdf
108976,368556,HB1087,HB1087,On-line Animal Abusers Registry,On-line Animal Abusers Registry,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1087.json,1,2012-01-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/A937A47910A5A9AF87257981007F1AD5/$FILE/1087_01.pdf
108977,368508,HB1088,HB1088,Deadly Force Against Intruder At Place Of Business,Deadly Force Against Intruder At Place Of Business,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1088.json,2,2012-02-14,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/EFA884A19FFF45B387257981007DAA0E/$FILE/1088_ren.pdf
108978,368460,HB1089,HB1089,Specific Wording Of Statewide Ballot Title,Specific Wording Of Statewide Ballot Title,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1089.json,4,2012-03-24,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/C70A219BB44A1CD987257981007DC346/$FILE/1089_enr.pdf
108979,368416,HB1090,HB1090,No School Pupil Enrollment Counts On Holidays,No School Pupil Enrollment Counts On Holidays,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1090.json,4,2012-03-22,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/8BDB374F4B137C9587257981007F192D/$FILE/1090_enr.pdf
108980,368368,HB1091,HB1091,Reduce Student Assessments To Federal Requirements,Reduce Student Assessments To Federal Requirements,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1091.json,1,2012-01-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FD9427C4F254867987257981007F38C6/$FILE/1091_01.pdf
108981,368323,HB1092,HB1092,Concealed Handgun Carry Without Permit,Concealed Handgun Carry Without Permit,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1092.json,1,2012-01-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/8AE6996E9CB0788287257981007F511C/$FILE/1092_eng.pdf
108982,368274,HB1093,HB1093,Replace Defective Home Appliances,Replace Defective Home Appliances,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1093.json,1,2012-01-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/F8A54FDBAACF413C87257981007DC672/$FILE/1093_01.pdf
108983,368228,HB1094,HB1094,Parking In Front Of Fire Hydrant Penalty,Parking In Front Of Fire Hydrant Penalty,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1094.json,4,2012-04-06,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/9EB7FE68023F6AA787257981007F42BC/$FILE/1094_enr.pdf
108984,368182,HB1095,HB1095,Verification Of Electronic Court Documents,Verification Of Electronic Court Documents,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1095.json,4,2012-03-22,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FC4A7148E3431BB287257981007F366D/$FILE/1095_enr.pdf
108985,369784,HB1096,HB1096,Extend Make-A-Wish Foundation Of CO Tax Checkoff,Extend Make-A-Wish Foundation Of CO Tax Checkoff,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1096.json,4,2012-03-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/4AD153BB18EE8E8D87257981007F4D8A/$FILE/1096_enr.pdf
108986,369664,HB1097,HB1097,Food Protection Act Civil Penalties,Food Protection Act Civil Penalties,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1097.json,4,2012-04-06,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/619D76D5F2689E2F87257981007F5A55/$FILE/1097_enr.pdf
108987,369546,HB1098,HB1098,Salvage Vehicle Sale Certificate Title Warning,Salvage Vehicle Sale Certificate Title Warning,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1098.json,1,2012-01-18,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/51F8AED5DCC9524887257981007F11A7/$FILE/1098_01.pdf
108988,369427,HB1099,HB1099,Phytoremediation Hemp Remediation Pilot Program,Phytoremediation Hemp Remediation Pilot Program,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1099.json,4,2012-06-04,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/A4325B2C9277B3B387257981007F3BFF/$FILE/1099_enr.pdf
108989,369308,HB1100,HB1100,Pregnancy & Evidence Of Substance Use,Pregnancy & Evidence Of Substance Use,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1100.json,4,2012-03-09,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/7228ED7FC6FC7CE487257981007DBA68/$FILE/1100_enr.pdf
108990,369196,HB1101,HB1101,Use Of Personal Info To Defraud,Use Of Personal Info To Defraud,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1101.json,2,2012-04-25,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/9663F268CD4411E487257981007F5141/$FILE/1101_ren.pdf
108991,372118,HB1102,HB1102,Cap Clean Air Clean Jobs Electricity Rate Impact,Cap Clean Air Clean Jobs Electricity Rate Impact,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1102.json,1,2012-01-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/5BB458A216DACF1C87257981007E030E/$FILE/1102_01.pdf
108992,372221,HB1103,HB1103,Exclude Clean Counties From Enhanced Emission Area,Exclude Clean Counties From Enhanced Emission Area,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1103.json,2,2012-03-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/57D062826EF1C57887257981007DB5E2/$FILE/1103_ren.pdf
108993,372320,HB1104,HB1104,CO Cancer Fund Tax Checkoff Name Change,CO Cancer Fund Tax Checkoff Name Change,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1104.json,4,2012-03-24,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/728EEBE56EBBB83987257981007E0CA7/$FILE/1104_enr.pdf
108994,372425,HB1105,HB1105,Wind Energy Property Rights,Wind Energy Property Rights,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1105.json,4,2012-05-29,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/DD27838CF592266487257981007F166B/$FILE/1105_enr.pdf
108995,374156,HB1106,HB1106,Court-ordered Driver Improvement School Surcharge,Court-ordered Driver Improvement School Surcharge,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1106.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/3B974BE667C56A0E87257981007F3EF3/$FILE/1106_01.pdf
108996,374152,HB1107,HB1107,Grand Valley Drainage Dist Excavation Exemption,Grand Valley Drainage Dist Excavation Exemption,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1107.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/E8D2E13DF63B195B87257981007F3D51/$FILE/1107_01.pdf
108997,374147,HB1108,HB1108,Dept Transportation Urban Logo Signs,Dept Transportation Urban Logo Signs,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1108.json,4,2012-05-18,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/8D7F6D09AED7F23187257981007F4430/$FILE/1108_enr.pdf
108998,374142,HB1109,HB1109,Budget Cuts To Provide More Public School Funding,Budget Cuts To Provide More Public School Funding,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1109.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/E00B88912268518787257981007F3F86/$FILE/1109_01.pdf
108999,374136,HB1110,HB1110,Regulation Of Appraisal Management Companies,Regulation Of Appraisal Management Companies,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1110.json,4,2012-06-08,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/8D43544DD129443287257981007F4018/$FILE/1110_enr.pdf
109000,374132,HB1111,HB1111,Photo Identification For Voting,Photo Identification For Voting,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1111.json,2,2012-03-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/0039C9417C9D9D5D87257981007F3CC9/$FILE/1111_ren.pdf
109001,374128,HB1112,HB1112,State Economic Impact As Procurement Factor,State Economic Impact As Procurement Factor,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1112.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FB4FC2EE73FAF8A087257981007F37C6/$FILE/1112_01.pdf
109002,374122,HB1113,HB1113,Preferences In State Public Contracts,Preferences In State Public Contracts,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1113.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/D32A866338E85A3D87257981007F34D2/$FILE/1113_01.pdf
109003,374116,HB1114,HB1114,Stalking Mandatory Arrest Protection Order,Stalking Mandatory Arrest Protection Order,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1114.json,4,2012-05-11,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/D114904C3AEB5F3687257981007E051B/$FILE/1114_enr.pdf
109004,374113,HB1115,HB1115,Business Fiscal Impact Statements New Laws,Business Fiscal Impact Statements New Laws,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1115.json,2,2012-03-02,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/F980ECFB6EB259B087257981007E0C3C/$FILE/1115_ren.pdf
109005,374109,HB1116,HB1116,Deceptive Practices Resale Time Share Transactions,Deceptive Practices Resale Time Share Transactions,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1116.json,2,2012-03-15,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FDD89421B6AE476E87257981007F106E/$FILE/1116_ren.pdf
109006,374101,HB1117,HB1117,Local Gov Allow Charitable Giving From Motorists,Local Gov Allow Charitable Giving From Motorists,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1117.json,4,2012-03-22,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/1E7564827B02943187257981007F0C28/$FILE/1117_enr.pdf
109007,374095,HB1118,HB1118,School Collective Bargaining Open To Public,School Collective Bargaining Open To Public,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1118.json,2,2012-03-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/7158F0DEEB2A907287257981007F11D7/$FILE/1118_ren.pdf
109008,374090,HB1119,HB1119,Success Act To Limit State Agency Fines,Success Act To Limit State Agency Fines,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1119.json,4,2012-06-06,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/DBB8D28CC9F10C3287257981007F16FC/$FILE/1119_enr.pdf
109009,374083,HB1120,HB1120,Create Unemployment Insurance Division In DOLE,Create Unemployment Insurance Division In DOLE,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1120.json,4,2012-03-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/6F76C631632124A187257981007F3D07/$FILE/1120_enr.pdf
109010,374077,HB1121,HB1121,PUC Hearings Utility Ratepayers' Bill Of Rights,PUC Hearings Utility Ratepayers' Bill Of Rights,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1121.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/5A21E45837AC8C3087257981007F4529/$FILE/1121Trans_01.pdf
109011,374074,HB1122,HB1122,Medication Take-back Divert From Water Disposal,Medication Take-back Divert From Water Disposal,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1122.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/F3A786E55EC7D4B887257981007F432E/$FILE/1122_01.pdf
109012,374068,HB1123,HB1123,PUC Report To GA On Rate Case Hearings,PUC Report To GA On Rate Case Hearings,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1123.json,2,2012-03-07,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/F149D098206E71A887257981007CC205/$FILE/1123_ren.pdf
109013,374063,HB1124,HB1124,Colorado Digital Learning Study,Colorado Digital Learning Study,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1124.json,4,2012-05-24,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/1F0EB7942C7D50B687257981007DB493/$FILE/1124_enr.pdf
109014,374060,HB1125,HB1125,Modify Procedures Regarding Impounded Animal Costs,Modify Procedures Regarding Impounded Animal Costs,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1125.json,4,2012-04-12,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/1A02C6DD2490B66887257981007E03D9/$FILE/1125_enr.pdf
109015,374055,HB1126,HB1126,On-site Wastewater Treatment Systems,On-site Wastewater Treatment Systems,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1126.json,4,2012-04-26,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/A83E9DA30CD7BC5987257981007F0DD6/$FILE/1126_enr.pdf
109016,374050,HB1127,HB1127,Unemployment Ins Rate Reduction New Employers,Unemployment Ins Rate Reduction New Employers,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1127.json,4,2012-03-19,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/A123314436CE86FB87257981007F37E2/$FILE/1127_enr.pdf
109017,374044,HB1128,HB1128,No Discrimination Based On Unconventional Attire,No Discrimination Based On Unconventional Attire,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1128.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/F8063F39E6A1F3CA87257981007F42D7/$FILE/1128_01.pdf
109018,374040,HB1129,HB1129,Moneys For Small Business Development Centers,Moneys For Small Business Development Centers,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1129.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/76F2F1BCCB70C47087257981007E095C/$FILE/1129EBD_01.pdf
109019,374034,HB1130,HB1130,First Degree Murder Of Unborn Child,First Degree Murder Of Unborn Child,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1130.json,2,2012-03-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/B2C357AC24743FFA87257981007F18F3/$FILE/1130_ren.pdf
109020,374026,HB1131,HB1131,Child Loss Awareness Vehicle License Plate,Child Loss Awareness Vehicle License Plate,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1131.json,4,2012-05-03,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/3921C17923E8258287257981007F1ABC/$FILE/1131_enr.pdf
109021,374020,HB1132,HB1132,Creative District Tax Incentives,Creative District Tax Incentives,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1132.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/34EB93676C86A75B87257981007F42F1/$FILE/1132_01.pdf
109022,374015,HB1133,HB1133,Econ Gardening Business Assistance Pilot Program,Econ Gardening Business Assistance Pilot Program,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1133.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/470218D92627714987257981007F17B0/$FILE/1133_01.pdf
109023,374010,HB1134,HB1134,Prohibit Job Discrimination Against Unemployed,Prohibit Job Discrimination Against Unemployed,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1134.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/522812989D70C96887257981007DAEAE/$FILE/1134_01.pdf
109024,374007,HB1135,HB1135,Teacher Involvement Teacher Preparation Programs,Teacher Involvement Teacher Preparation Programs,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1135.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/5F41EDDF5039315E87257981007E0034/$FILE/1135_01.pdf
109025,374000,HB1136,HB1136,Prohibit Use Of Public Land For Retail Sales,Prohibit Use Of Public Land For Retail Sales,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1136.json,2,2012-04-26,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/501F59AF3A72067587257981007DB854/$FILE/1136_ren.pdf
109026,373993,HB1137,HB1137,DORA Registration Music Therapists,DORA Registration Music Therapists,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1137.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/1D40D6402309448687257981007DCF94/$FILE/1137_01.pdf
109027,373989,HB1138,HB1138,Poverty Impact Statements For Bills,Poverty Impact Statements For Bills,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1138.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/E84A988FECDD6C4787257981007E042D/$FILE/1138_01.pdf
109028,373983,HB1139,HB1139,Pretrial Detention Of Children Tried As Adults,Pretrial Detention Of Children Tried As Adults,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1139.json,4,2012-03-15,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/ECE1A34EBB8CDFA187257981007F1A26/$FILE/1139_enr.pdf
109029,373979,HB1140,HB1140,Suicide Prevention For Minors Family Education,Suicide Prevention For Minors Family Education,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1140.json,4,2012-05-11,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/97E70DEB9C46E82087257981007F4DA4/$FILE/1140_enr.pdf
109030,373974,HB1141,HB1141,Health Care Professionals Acudetox,Health Care Professionals Acudetox,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1141.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/FB4FCEFFA77A4C9587257981007F1163/$FILE/1141HE_01.pdf
109031,373969,HB1142,HB1142,New PERA Employee Defined Contribution Plan Choice,New PERA Employee Defined Contribution Plan Choice,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1142.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/53B4F5F588D26DC187257981007F4F68/$FILE/1142fin_01.pdf
109032,373959,HB1143,HB1143,Adjust County Reimbursement Rate For Elections,Adjust County Reimbursement Rate For Elections,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1143.json,4,2012-05-29,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/BD8235D4606BAED487257981007DBF5E/$FILE/1143_enr.pdf
109033,373956,HB1144,HB1144,Employment Contracts Non-tenure-track Professors,Employment Contracts Non-tenure-track Professors,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1144.json,4,2012-04-12,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/7820234AB393E07D87257981007E0D50/$FILE/1144_enr.pdf
109034,373951,HB1145,HB1145,State Personnel Total Compensation Policies,State Personnel Total Compensation Policies,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1145.json,1,2012-01-20,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/55969636DA5C4C9B87257981007F18B5/$FILE/1145_01.pdf
109035,373945,HB1146,HB1146,Funding For Dropout Recovery Programs,Funding For Dropout Recovery Programs,CO,2012 Regular Session,bill_data\CO\2012-2012_Regular_Session\bill\HB1146.json,4,2012-05-17,http://www.leg.state.co.us/clics/clics2012a/csl.nsf/fsbillcont2/C36A199A8DBC555487257981007F33B2/$FILE/1146_enr.pdf
